-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167849464,0
-0.167065271,0
-0.164798631,0
-0.161178453,0
-0.156333645,0
-0.150393115,0
-0.143485772,0
-0.135740524,0
-0.12728628,0
-0.118251948,0
-0.108766437,0
-0.0989586547,0
-0.0889575096,0
-0.0788919103,0
-0.0688907653,0
-0.0590829829,0
-0.0495974715,0
-0.0405631396,0
-0.0321088957,0
-0.024363648,0
-0.0174563051,0
-0.0115157753,0
-0.00667096711,0
-0.00305078893,0
-0.000784149187,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
